candidate_after_compatibility,canonical_similarity,case_id,compatibility_reason,cosine_similarity,final_prediction,generated_id,generated_label,generated_normalized,generated_representation,operation_compatible,operation_similarity,operation_threshold,operation_threshold_pass,pair_id,reference_id,reference_label,reference_normalized,reference_representation,selection_stage,semantic_candidate,semantic_similarity,topology_evidence,unresolved_ambiguity,unresolved_candidate_pairs,unresolved_component_id,unresolved_generated_nodes,unresolved_reason,unresolved_reference_nodes
False,0.3149682283401489,2-1,no_declared_conflict_unclassified_operation,0.30843162536621094,False,n27,analyze problem,analyze problem,"{""canonical_label"": ""analyze problem"", ""canonical_operation"": ""analyze"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""problem"", ""operation_resolved"": true, ""original_normalized_label"": ""analyze problem"", ""original_root"": ""analyze"", ""root_lemma"": ""analyze"", ""root_pos"": ""VERB""}",True,0.30685731768608093,,,2-1:2120553783:n27,2120553783,create troubleshooting report,create troubleshooting report,"{""canonical_label"": ""troubleshoot report"", ""canonical_operation"": ""troubleshoot"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""create troubleshooting report"", ""original_root"": ""troubleshooting"", ""root_lemma"": ""troubleshoot"", ""root_pos"": ""VERB""}",,False,0.3149682283401489,,False,[],,[],,[]
True,0.7421468496322632,2-1,no_declared_operation_conflict,0.8915622234344482,False,n28,create trouble report,create trouble report,"{""canonical_label"": ""create trouble report"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""trouble report"", ""operation_resolved"": true, ""original_normalized_label"": ""create trouble report"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",True,0.24947670102119446,,,2-1:2120553783:n28,2120553783,create troubleshooting report,create troubleshooting report,"{""canonical_label"": ""troubleshoot report"", ""canonical_operation"": ""troubleshoot"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""create troubleshooting report"", ""original_root"": ""troubleshooting"", ""root_lemma"": ""troubleshoot"", ""root_pos"": ""VERB""}",,True,0.8915622234344482,,False,[],,[],,[]
False,-0.006771765649318695,2-1,no_declared_operation_conflict,0.08662762492895126,False,n29,create notification of normal service execution,create notification of normal service execution,"{""canonical_label"": ""create notification of normal service execution"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""notification of normal service execution"", ""operation_resolved"": true, ""original_normalized_label"": ""create notification of normal service execution"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",True,0.24947670102119446,,,2-1:2120553783:n29,2120553783,create troubleshooting report,create troubleshooting report,"{""canonical_label"": ""troubleshoot report"", ""canonical_operation"": ""troubleshoot"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""create troubleshooting report"", ""original_root"": ""troubleshooting"", ""root_lemma"": ""troubleshoot"", ""root_pos"": ""VERB""}",,False,0.08662762492895126,,False,[],,[],,[]
True,0.5940003395080566,2-1,no_declared_conflict_unclassified_operation,0.6175433397293091,False,n3,enter problem report into system t,enter problem report into system t,"{""canonical_label"": ""enter problem report"", ""canonical_operation"": ""enter"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""problem report"", ""operation_resolved"": true, ""original_normalized_label"": ""enter problem report into system t"", ""original_root"": ""enter"", ""root_lemma"": ""enter"", ""root_pos"": ""VERB""}",True,0.2921820878982544,,,2-1:2120553783:n3,2120553783,create troubleshooting report,create troubleshooting report,"{""canonical_label"": ""troubleshoot report"", ""canonical_operation"": ""troubleshoot"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""create troubleshooting report"", ""original_root"": ""troubleshooting"", ""root_lemma"": ""troubleshoot"", ""root_pos"": ""VERB""}",,True,0.6175433397293091,,False,[],,[],,[]
False,0.09473385661840439,2-1,operation_conflict:creation(create)_vs_transmission(send),0.09885097295045853,False,n33,send actual service performance to customer service,send actual service performance to customer service,"{""canonical_label"": ""send actual service performance"", ""canonical_operation"": ""send"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""actual service performance"", ""operation_resolved"": true, ""original_normalized_label"": ""send actual service performance to customer service"", ""original_root"": ""send"", ""root_lemma"": ""send"", ""root_pos"": ""VERB""}",False,0.2513408064842224,,,2-1:2120553783:n33,2120553783,create troubleshooting report,create troubleshooting report,"{""canonical_label"": ""troubleshoot report"", ""canonical_operation"": ""troubleshoot"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""create troubleshooting report"", ""original_root"": ""troubleshooting"", ""root_lemma"": ""troubleshoot"", ""root_pos"": ""VERB""}",,False,0.09885097295045853,,False,[],,[],,[]
False,0.14865979552268982,2-1,no_declared_conflict_unclassified_operation,0.12084250897169113,False,n34,undertake corrective actions,undertake corrective actions,"{""canonical_label"": ""undertake corrective actions"", ""canonical_operation"": ""undertake"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""corrective actions"", ""operation_resolved"": true, ""original_normalized_label"": ""undertake corrective actions"", ""original_root"": ""undertake"", ""root_lemma"": ""undertake"", ""root_pos"": ""VERB""}",True,0.2472115457057953,,,2-1:2120553783:n34,2120553783,create troubleshooting report,create troubleshooting report,"{""canonical_label"": ""troubleshoot report"", ""canonical_operation"": ""troubleshoot"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""create troubleshooting report"", ""original_root"": ""troubleshooting"", ""root_lemma"": ""troubleshoot"", ""root_pos"": ""VERB""}",,False,0.14865979552268982,,False,[],,[],,[]
True,0.6018311977386475,2-1,no_declared_operation_conflict,0.768507719039917,False,n35,create problem resolution report,create problem resolution report,"{""canonical_label"": ""create problem resolution report"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""problem resolution report"", ""operation_resolved"": true, ""original_normalized_label"": ""create problem resolution report"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",True,0.24947670102119446,,,2-1:2120553783:n35,2120553783,create troubleshooting report,create troubleshooting report,"{""canonical_label"": ""troubleshoot report"", ""canonical_operation"": ""troubleshoot"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""create troubleshooting report"", ""original_root"": ""troubleshooting"", ""root_lemma"": ""troubleshoot"", ""root_pos"": ""VERB""}",,True,0.768507719039917,,False,[],,[],,[]
False,0.11588554829359055,2-1,no_declared_conflict_unclassified_operation,0.10352663695812225,False,n36,request automatic resource restoration,request automatic resource restoration,"{""canonical_label"": ""request automatic resource restoration"", ""canonical_operation"": ""request"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""automatic resource restoration"", ""operation_resolved"": true, ""original_normalized_label"": ""request automatic resource restoration"", ""original_root"": ""request"", ""root_lemma"": ""request"", ""root_pos"": ""VERB""}",True,0.3061419129371643,,,2-1:2120553783:n36,2120553783,create troubleshooting report,create troubleshooting report,"{""canonical_label"": ""troubleshoot report"", ""canonical_operation"": ""troubleshoot"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""create troubleshooting report"", ""original_root"": ""troubleshooting"", ""root_lemma"": ""troubleshoot"", ""root_pos"": ""VERB""}",,False,0.11588554829359055,,False,[],,[],,[]
False,0.4159286916255951,2-1,no_declared_conflict_unclassified_operation,0.43657219409942627,False,n37,track errors,track errors,"{""canonical_label"": ""track errors"", ""canonical_operation"": ""track"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""errors"", ""operation_resolved"": true, ""original_normalized_label"": ""track errors"", ""original_root"": ""track"", ""root_lemma"": ""track"", ""root_pos"": ""VERB""}",True,0.25545746088027954,,,2-1:2120553783:n37,2120553783,create troubleshooting report,create troubleshooting report,"{""canonical_label"": ""troubleshoot report"", ""canonical_operation"": ""troubleshoot"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""create troubleshooting report"", ""original_root"": ""troubleshooting"", ""root_lemma"": ""troubleshoot"", ""root_pos"": ""VERB""}",,False,0.43657219409942627,,False,[],,[],,[]
False,0.14865979552268982,2-1,no_declared_conflict_unclassified_operation,0.12084250897169113,False,n38,undertake corrective actions,undertake corrective actions,"{""canonical_label"": ""undertake corrective actions"", ""canonical_operation"": ""undertake"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""corrective actions"", ""operation_resolved"": true, ""original_normalized_label"": ""undertake corrective actions"", ""original_root"": ""undertake"", ""root_lemma"": ""undertake"", ""root_pos"": ""VERB""}",True,0.2472115457057953,,,2-1:2120553783:n38,2120553783,create troubleshooting report,create troubleshooting report,"{""canonical_label"": ""troubleshoot report"", ""canonical_operation"": ""troubleshoot"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""create troubleshooting report"", ""original_root"": ""troubleshooting"", ""root_lemma"": ""troubleshoot"", ""root_pos"": ""VERB""}",,False,0.14865979552268982,,False,[],,[],,[]
True,1.0,2-1,no_declared_operation_conflict,1.0000001192092896,True,n39,create troubleshooting report,create troubleshooting report,"{""canonical_label"": ""troubleshoot report"", ""canonical_operation"": ""troubleshoot"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""create troubleshooting report"", ""original_root"": ""troubleshooting"", ""root_lemma"": ""troubleshoot"", ""root_pos"": ""VERB""}",True,1.0000001192092896,,,2-1:2120553783:n39,2120553783,create troubleshooting report,create troubleshooting report,"{""canonical_label"": ""troubleshoot report"", ""canonical_operation"": ""troubleshoot"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""create troubleshooting report"", ""original_root"": ""troubleshooting"", ""root_lemma"": ""troubleshoot"", ""root_pos"": ""VERB""}",unambiguous_semantic_anchor,True,1.0000001192092896,,False,[],,[],,[]
True,0.5048389434814453,2-1,no_declared_conflict_unclassified_operation,0.5013476610183716,False,n4,compare problem report to sla,compare problem report to sla,"{""canonical_label"": ""compare problem report sla"", ""canonical_operation"": ""compare"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""problem report sla"", ""operation_resolved"": true, ""original_normalized_label"": ""compare problem report to sla"", ""original_root"": ""compare"", ""root_lemma"": ""compare"", ""root_pos"": ""VERB""}",True,0.3427872955799103,,,2-1:2120553783:n4,2120553783,create troubleshooting report,create troubleshooting report,"{""canonical_label"": ""troubleshoot report"", ""canonical_operation"": ""troubleshoot"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""report"", ""operation_resolved"": true, ""original_normalized_label"": ""create troubleshooting report"", ""original_root"": ""troubleshooting"", ""root_lemma"": ""troubleshoot"", ""root_pos"": ""VERB""}",,True,0.5048389434814453,,False,[],,[],,[]
